zcta,downloadDate,population,fullyVaxxed,pctFullyVaxxed
47353,2021-09-02,5508,2098,0.380900508351489
47354,2021-09-02,1075,404,0.375813953488372
47355,2021-09-02,2752,803,0.291787790697674
47356,2021-09-02,5286,2286,0.432463110102157
47357,2021-09-02,822,396,0.481751824817518
47358,2021-09-02,1060,319,0.300943396226415
47359,2021-09-02,3013,896,0.29737802854298
47360,2021-09-02,1259,594,0.471803018268467
47361,2021-09-02,215,110,0.511627906976744
47362,2021-09-02,29873,13203,0.441971010611589
47367,2021-09-02,57,0,0
47368,2021-09-02,2831,1113,0.393147297774638
47369,2021-09-02,1320,318,0.240909090909091
47371,2021-09-02,12200,3851,0.315655737704918
47373,2021-09-02,2404,693,0.288269550748752
47374,2021-09-02,45571,18072,0.39656799280244
47380,2021-09-02,1476,583,0.394986449864499
47381,2021-09-02,122,30,0.245901639344262
47382,2021-09-02,255,53,0.207843137254902
47383,2021-09-02,3133,1228,0.391956591126716
47384,2021-09-02,2044,753,0.36839530332681
47385,2021-09-02,1277,636,0.49804228660924
47386,2021-09-02,1206,495,0.41044776119403
47387,2021-09-02,730,241,0.33013698630137
47388,2021-09-02,335,144,0.429850746268657
47390,2021-09-02,4960,1509,0.304233870967742
47393,2021-09-02,1825,456,0.24986301369863
47394,2021-09-02,8334,3107,0.372810175185985
47396,2021-09-02,6903,3829,0.55468636824569
47401,2021-09-02,43279,27679,0.639548048707225
47403,2021-09-02,33505,17762,0.530129831368453
47404,2021-09-02,23832,12335,0.517581403155421
47405,2021-09-02,3697,109,0.0294833648904517
47406,2021-09-02,3945,1345,0.340937896070976
47408,2021-09-02,25804,12804,0.496202139203224
47420,2021-09-02,439,78,0.177676537585421
47421,2021-09-02,27417,11692,0.426450742240216
47424,2021-09-02,8965,3748,0.418070273284997
47427,2021-09-02,662,313,0.472809667673716
47429,2021-09-02,9269,4065,0.438558636314597
47431,2021-09-02,1584,500,0.315656565656566
47432,2021-09-02,4386,1978,0.450980392156863
47433,2021-09-02,4039,1432,0.354543203763308
47434,2021-09-02,0,0,
47436,2021-09-02,1379,604,0.437998549673677
47437,2021-09-02,155,21,0.135483870967742
47438,2021-09-02,4475,1449,0.323798882681564
47441,2021-09-02,9153,3713,0.405659346662297
47443,2021-09-02,1275,418,0.327843137254902
47446,2021-09-02,10393,3575,0.343981526027134
47448,2021-09-02,7261,4126,0.568241289078639
47449,2021-09-02,400,209,0.5225
47451,2021-09-02,1111,482,0.433843384338434
47452,2021-09-02,5360,1815,0.338619402985075
47453,2021-09-02,683,167,0.244509516837482
47454,2021-09-02,7046,3187,0.452313369287539
47455,2021-09-02,76,0,0
47456,2021-09-02,1352,429,0.317307692307692
47457,2021-09-02,192,11,0.0572916666666667
47458,2021-09-02,58,0,0
47459,2021-09-02,3597,1435,0.398943564081179
47460,2021-09-02,10917,4731,0.433360813410278
47462,2021-09-02,4812,1922,0.399418121363258
47464,2021-09-02,212,77,0.363207547169811
47465,2021-09-02,520,257,0.494230769230769
47467,2021-09-02,167,0,0
47468,2021-09-02,1510,764,0.505960264900662
47469,2021-09-02,1828,674,0.368708971553611
47470,2021-09-02,1580,487,0.308227848101266
47471,2021-09-02,2746,872,0.31755280407866
47501,2021-09-02,17882,6572,0.367520411587071
47512,2021-09-02,4095,1181,0.288400488400488
47513,2021-09-02,2222,787,0.354185418541854
47514,2021-09-02,1556,946,0.607969151670951
47515,2021-09-02,880,309,0.351136363636364
47516,2021-09-02,1100,513,0.466363636363636
47519,2021-09-02,847,128,0.15112160566706
47520,2021-09-02,2786,1288,0.462311557788945
47521,2021-09-02,692,387,0.559248554913295
47522,2021-09-02,437,70,0.160183066361556
47523,2021-09-02,3346,1381,0.412731619844591
47524,2021-09-02,612,188,0.30718954248366
47525,2021-09-02,281,201,0.715302491103203
47527,2021-09-02,1935,711,0.367441860465116
47528,2021-09-02,504,233,0.462301587301587
47529,2021-09-02,1173,295,0.251491901108269
47531,2021-09-02,945,415,0.439153439153439
47532,2021-09-02,4358,2213,0.507801743919229
47535,2021-09-02,758,191,0.251978891820581
47536,2021-09-02,0,0,
47537,2021-09-02,896,323,0.360491071428571
47541,2021-09-02,1196,507,0.423913043478261
47542,2021-09-02,10061,4149,0.412384454825564
47546,2021-09-02,21538,10981,0.509843068065744
47550,2021-09-02,561,318,0.566844919786096
47551,2021-09-02,914,282,0.308533916849015
47552,2021-09-02,270,69,0.255555555555556
47553,2021-09-02,8614,2473,0.287090782447179
47557,2021-09-02,1586,440,0.277427490542245
47558,2021-09-02,4632,612,0.132124352331606
47561,2021-09-02,1650,560,0.339393939393939
47562,2021-09-02,4755,1159,0.243743427970557
47564,2021-09-02,1224,515,0.420751633986928
47567,2021-09-02,6116,2240,0.366252452583388
47568,2021-09-02,829,264,0.318455971049457
47574,2021-09-02,213,89,0.417840375586854
47575,2021-09-02,955,452,0.473298429319372
47576,2021-09-02,341,169,0.495601173020528
47577,2021-09-02,1211,546,0.450867052023121
47578,2021-09-02,710,278,0.391549295774648
47579,2021-09-02,2636,1394,0.528831562974203
47580,2021-09-02,406,122,0.300492610837438
47581,2021-09-02,3721,1147,0.308250470303682
47584,2021-09-02,139,34,0.244604316546763
47585,2021-09-02,800,161,0.20125
47586,2021-09-02,11022,5487,0.497822536744693
47588,2021-09-02,615,266,0.432520325203252
47590,2021-09-02,413,240,0.581113801452784
47591,2021-09-02,25370,11071,0.436381553015373
47596,2021-09-02,71,0,0
47597,2021-09-02,904,332,0.367256637168142
47598,2021-09-02,3058,1006,0.328973185088293
47601,2021-09-02,13854,6372,0.459939367691641
47610,2021-09-02,5444,2319,0.425973548861132
47611,2021-09-02,1489,502,0.337139019476159
47612,2021-09-02,715,368,0.514685314685315
47613,2021-09-02,3224,1225,0.379962779156328
47615,2021-09-02,1832,575,0.313864628820961
47616,2021-09-02,265,127,0.479245283018868
47619,2021-09-02,1753,773,0.440958357102111
47620,2021-09-02,13129,5905,0.449767689846904
47630,2021-09-02,36182,21897,0.605190426178763
47631,2021-09-02,2217,1017,0.45872801082544
47633,2021-09-02,2384,1103,0.462667785234899
47634,2021-09-02,2358,856,0.363019508057676
47635,2021-09-02,5432,2149,0.395618556701031
47637,2021-09-02,1294,566,0.437403400309119
47638,2021-09-02,3514,1628,0.463289698349459
47639,2021-09-02,4243,2295,0.54089087909498
47640,2021-09-02,1099,312,0.283894449499545
47648,2021-09-02,4219,1919,0.454847120170657
47649,2021-09-02,1499,509,0.339559706470981
47654,2021-09-02,92,0,0
47660,2021-09-02,4868,1776,0.364831552999178
47665,2021-09-02,3746,1362,0.363587827015483
47666,2021-09-02,1813,564,0.311086596800883
47670,2021-09-02,12048,4893,0.406125498007968
47683,2021-09-02,235,0,0
47708,2021-09-02,445,374,0.840449438202247
47710,2021-09-02,18869,7849,0.415973289522497
47711,2021-09-02,32612,14968,0.458972157488041
47712,2021-09-02,26764,11445,0.427626662681214
47713,2021-09-02,10108,4097,0.405322516818362
47714,2021-09-02,34447,14013,0.406798850407873
47715,2021-09-02,26196,15207,0.580508474576271
47720,2021-09-02,17763,8876,0.499690367618083
47725,2021-09-02,17326,11004,0.635114856285352
47802,2021-09-02,34894,14636,0.419441737834585
47803,2021-09-02,20939,10747,0.513252781890253
47804,2021-09-02,11781,4003,0.339784398607928
47805,2021-09-02,12624,5696,0.451204055766793
47807,2021-09-02,11886,3587,0.30178361097089
47809,2021-09-02,2516,146,0.0580286168521463
47832,2021-09-02,1059,313,0.295561850802644
47833,2021-09-02,761,364,0.478318002628121
47834,2021-09-02,19263,7046,0.365778954472304
47836,2021-09-02,0,0,
47837,2021-09-02,1008,363,0.360119047619048
47838,2021-09-02,3772,1969,0.522004241781548
47840,2021-09-02,1831,510,0.278536318951393
47841,2021-09-02,2305,748,0.324511930585683
47842,2021-09-02,9597,3920,0.408460977388767
47846,2021-09-02,532,238,0.447368421052632
47847,2021-09-02,1187,336,0.283066554338669
47848,2021-09-02,1616,602,0.372524752475248
47849,2021-09-02,502,155,0.308764940239044
47850,2021-09-02,2239,917,0.409557838320679
47853,2021-09-02,121,103,0.851239669421488
47854,2021-09-02,612,301,0.491830065359477
47855,2021-09-02,526,204,0.387832699619772
47857,2021-09-02,420,186,0.442857142857143
47858,2021-09-02,724,181,0.25
47859,2021-09-02,1027,255,0.248296007789679
47860,2021-09-02,425,66,0.155294117647059
47861,2021-09-02,663,190,0.28657616892911
47862,2021-09-02,1390,465,0.334532374100719
47863,2021-09-02,294,65,0.22108843537415
47865,2021-09-02,55,0,0
47866,2021-09-02,613,191,0.311582381729201
47868,2021-09-02,3072,838,0.272786458333333
47869,2021-09-02,124,53,0.42741935483871
47871,2021-09-02,321,73,0.227414330218069
47872,2021-09-02,8747,3331,0.380816279867383
47874,2021-09-02,3207,1199,0.373869660118491
47876,2021-09-02,348,173,0.497126436781609
47879,2021-09-02,3592,1015,0.282572383073497
47880,2021-09-02,78,0,0
47881,2021-09-02,329,117,0.355623100303951
47882,2021-09-02,7731,3275,0.423619195446902
47884,2021-09-02,185,91,0.491891891891892
47885,2021-09-02,8920,3563,0.399439461883408
47901,2021-09-02,3715,1787,0.481022880215343
47904,2021-09-02,17285,6554,0.379172693086491
47905,2021-09-02,41631,20785,0.499267372871178
47906,2021-09-02,77702,44311,0.570268461558261
47907,2021-09-02,0,0,
47909,2021-09-02,43291,19581,0.452311103924603
47916,2021-09-02,43,0,0
47917,2021-09-02,492,146,0.296747967479675
47918,2021-09-02,5679,2214,0.389857369255151
47920,2021-09-02,2260,1356,0.6
47921,2021-09-02,1140,463,0.406140350877193
47922,2021-09-02,1570,519,0.330573248407643
47923,2021-09-02,3220,1672,0.519254658385093
47924,2021-09-02,162,53,0.327160493827161
47925,2021-09-02,133,74,0.556390977443609
47926,2021-09-02,1480,310,0.209459459459459
47928,2021-09-02,2036,524,0.257367387033399
47929,2021-09-02,673,313,0.465081723625557
47930,2021-09-02,1294,446,0.344667697063369
47932,2021-09-02,5317,1679,0.315779574948279
47933,2021-09-02,27521,11352,0.412485011445805
47940,2021-09-02,1739,487,0.280046003450259
47941,2021-09-02,1405,565,0.402135231316726
47942,2021-09-02,728,237,0.325549450549451
47943,2021-09-02,1096,305,0.278284671532847
47944,2021-09-02,3402,1537,0.451793062904174
47946,2021-09-02,2170,627,0.288940092165899
47948,2021-09-02,1485,404,0.272053872053872
47949,2021-09-02,1209,407,0.336641852770885
47950,2021-09-02,921,246,0.267100977198697
47951,2021-09-02,2168,795,0.36669741697417
47952,2021-09-02,2941,728,0.247534852091126
47954,2021-09-02,2433,757,0.311138512124949
47955,2021-09-02,1016,395,0.388779527559055
47957,2021-09-02,1908,473,0.2479035639413
47958,2021-09-02,140,49,0.35
47959,2021-09-02,2906,868,0.298692360633173
47960,2021-09-02,14721,6819,0.463215814143061
47963,2021-09-02,2057,682,0.331550802139037
47964,2021-09-02,110,0,0
47965,2021-09-02,599,201,0.335559265442404
47966,2021-09-02,359,152,0.423398328690808
47967,2021-09-02,680,261,0.383823529411765
47968,2021-09-02,1030,339,0.329126213592233
47969,2021-09-02,109,0,0
47970,2021-09-02,1779,790,0.44406970207982
47971,2021-09-02,1957,788,0.402657128257537
47974,2021-09-02,1176,309,0.262755102040816
47975,2021-09-02,664,316,0.475903614457831
47977,2021-09-02,2322,839,0.361326442721792
47978,2021-09-02,11515,3867,0.335822839774208
47980,2021-09-02,1005,409,0.406965174129353
47981,2021-09-02,1130,336,0.297345132743363
47982,2021-09-02,173,30,0.173410404624277
47983,2021-09-02,303,123,0.405940594059406
47987,2021-09-02,4074,1089,0.267304860088365
47989,2021-09-02,1430,360,0.251748251748252
47990,2021-09-02,1964,581,0.295824847250509
47991,2021-09-02,975,351,0.36
47992,2021-09-02,1357,666,0.490788504053058
47993,2021-09-02,3661,1401,0.382682327232996
47994,2021-09-02,309,179,0.579288025889968
47995,2021-09-02,1670,583,0.349101796407186
47997,2021-09-02,134,29,0.216417910447761
46001,2021-09-03,9993,4252,0.425497848493946
46011,2021-09-03,17069,8333,0.488194973343488
46012,2021-09-03,19806,8836,0.446127436130466
46013,2021-09-03,17136,8340,0.486694677871148
46016,2021-09-03,18046,5321,0.29485758616868
46017,2021-09-03,5814,2688,0.462332301341589
46030,2021-09-03,2978,1328,0.445936870382807
46031,2021-09-03,2546,956,0.375490966221524
46032,2021-09-03,51551,35049,0.679889817850284
46033,2021-09-03,38942,27452,0.704945816855837
46034,2021-09-03,6649,3756,0.564896976989021
46035,2021-09-03,1229,426,0.346623270951993
46036,2021-09-03,11678,4478,0.383456071245076
46037,2021-09-03,41890,30149,0.719718309859155
46038,2021-09-03,43381,26832,0.61851962840875
46039,2021-09-03,508,233,0.458661417322835
46040,2021-09-03,12474,8966,0.718775052108386
46041,2021-09-03,22247,8905,0.400278689261473
46044,2021-09-03,3147,1229,0.390530664124563
46045,2021-09-03,39,0,0
46047,2021-09-03,56,0,0
46048,2021-09-03,2117,705,0.333018422295701
46049,2021-09-03,1082,311,0.287430683918669
46050,2021-09-03,2127,646,0.30371415138693
46051,2021-09-03,2817,1240,0.440184593539226
46052,2021-09-03,22443,10724,0.477832731809473
46055,2021-09-03,12638,8555,0.676926728912803
46056,2021-09-03,2238,1005,0.449061662198391
46057,2021-09-03,1269,340,0.267927501970055
46058,2021-09-03,2516,1029,0.408982511923688
46060,2021-09-03,41461,24049,0.580039072863655
46062,2021-09-03,35349,22733,0.643101643610852
46063,2021-09-03,565,106,0.187610619469027
46064,2021-09-03,17168,9592,0.558713886300093
46065,2021-09-03,3444,1340,0.389082462253194
46068,2021-09-03,2872,1018,0.354456824512535
46069,2021-09-03,7220,3069,0.425069252077562
46070,2021-09-03,2336,858,0.367294520547945
46071,2021-09-03,3148,1357,0.431067344345616
46072,2021-09-03,8592,4017,0.467527932960894
46074,2021-09-03,34755,26954,0.775543087325565
46075,2021-09-03,6614,4449,0.672664045963109
46076,2021-09-03,1440,500,0.347222222222222
46077,2021-09-03,29296,23237,0.793179956308028
46103,2021-09-03,162,98,0.604938271604938
46104,2021-09-03,910,378,0.415384615384615
46105,2021-09-03,1794,666,0.37123745819398
46106,2021-09-03,6855,4277,0.623924142961342
46107,2021-09-03,13081,5709,0.436434523354484
46110,2021-09-03,583,219,0.375643224699828
46111,2021-09-03,196,106,0.540816326530612
46112,2021-09-03,37819,23246,0.614664586583463
46113,2021-09-03,15505,6394,0.412383102225089
46115,2021-09-03,1967,741,0.376715810879512
46117,2021-09-03,828,249,0.300724637681159
46118,2021-09-03,5068,2035,0.401539068666141
46120,2021-09-03,5332,2118,0.397224306076519
46121,2021-09-03,5545,2080,0.375112714156898
46122,2021-09-03,16300,7915,0.48558282208589
46123,2021-09-03,36616,23485,0.641386279222198
46124,2021-09-03,8949,3164,0.353559056877863
46125,2021-09-03,55,0,0
46126,2021-09-03,4956,1934,0.390234059725585
46127,2021-09-03,287,151,0.526132404181185
46128,2021-09-03,1824,774,0.424342105263158
46130,2021-09-03,2669,1054,0.394904458598726
46131,2021-09-03,33215,14810,0.445882884239049
46133,2021-09-03,833,274,0.328931572629052
46135,2021-09-03,20462,8190,0.400254129606099
46140,2021-09-03,40292,20402,0.506353618584334
46142,2021-09-03,29696,16950,0.570783943965517
46143,2021-09-03,57211,32102,0.561115869325829
46144,2021-09-03,133,64,0.481203007518797
46146,2021-09-03,416,69,0.165865384615385
46147,2021-09-03,3209,1155,0.359925210345902
46148,2021-09-03,5555,1986,0.357515751575158
46149,2021-09-03,2153,840,0.390153274500697
46150,2021-09-03,1147,327,0.285091543156059
46151,2021-09-03,31589,12774,0.404381271961759
46155,2021-09-03,162,47,0.290123456790123
46156,2021-09-03,1253,461,0.367916999201915
46157,2021-09-03,4103,1515,0.369242018035584
46158,2021-09-03,23152,10568,0.456461644782308
46160,2021-09-03,6321,2367,0.374466065495966
46161,2021-09-03,2569,1015,0.395095367847411
46162,2021-09-03,314,237,0.754777070063694
46163,2021-09-03,13088,7516,0.574266503667482
46164,2021-09-03,4166,1794,0.4306289006241
46165,2021-09-03,1522,600,0.394218134034166
46166,2021-09-03,2167,625,0.288417166589755
46167,2021-09-03,7066,3528,0.499292386074158
46168,2021-09-03,35418,20077,0.566858659438704
46171,2021-09-03,1762,658,0.373439273552781
46172,2021-09-03,2562,813,0.317330210772834
46173,2021-09-03,9905,4169,0.420898536092882
46175,2021-09-03,646,166,0.256965944272446
46176,2021-09-03,27737,12543,0.452211846991383
46180,2021-09-03,976,361,0.369877049180328
46181,2021-09-03,5286,2097,0.396708286038592
46182,2021-09-03,1526,780,0.511140235910878
46183,2021-09-03,15,0,0
46184,2021-09-03,14042,5480,0.390257798034468
46186,2021-09-03,1652,630,0.38135593220339
46201,2021-09-03,30962,12177,0.39328854725147
46202,2021-09-03,20504,12334,0.601541162699961
46203,2021-09-03,38581,15144,0.392524817915554
46204,2021-09-03,8356,5476,0.655337482048827
46205,2021-09-03,27580,14618,0.530021754894851
46208,2021-09-03,23080,10381,0.449783362218371
46214,2021-09-03,24549,11316,0.460955639740926
46216,2021-09-03,2324,1452,0.624784853700516
46217,2021-09-03,36843,18237,0.494992264473577
46218,2021-09-03,28918,9939,0.343695967909261
46219,2021-09-03,36940,16879,0.45693015701137
46220,2021-09-03,36585,24232,0.662347956812902
46221,2021-09-03,26714,9966,0.373062813506027
46222,2021-09-03,37885,13066,0.34488583872245
46224,2021-09-03,37074,15605,0.420914926902951
46225,2021-09-03,5577,2629,0.471400394477318
46226,2021-09-03,45652,16539,0.362284237273285
46227,2021-09-03,54876,26782,0.48804577593119
46228,2021-09-03,16430,9056,0.551186853317103
46229,2021-09-03,28768,11791,0.409865127919911
46231,2021-09-03,10277,5347,0.520288021796244
46234,2021-09-03,26864,14363,0.534656045265039
46235,2021-09-03,33063,11397,0.344705562108702
46236,2021-09-03,28705,16338,0.569169134297161
46237,2021-09-03,39169,23197,0.592228548086497
46239,2021-09-03,30651,15457,0.504290235228867
46240,2021-09-03,19785,12881,0.651048774323983
46241,2021-09-03,31941,11196,0.350521273598197
46250,2021-09-03,18402,11225,0.609988044777742
46254,2021-09-03,40276,17095,0.424446320389314
46256,2021-09-03,23837,14170,0.594454000083903
46259,2021-09-03,10999,7634,0.69406309664515
46260,2021-09-03,34445,18332,0.532210770794019
46268,2021-09-03,25443,14085,0.553590378493102
46278,2021-09-03,8859,6042,0.682018286488317
46280,2021-09-03,6824,4640,0.679953106682298
46290,2021-09-03,187,151,0.807486631016043
46301,2021-09-03,516,506,0.98062015503876
46303,2021-09-03,14765,6793,0.460074500507958
46304,2021-09-03,25351,14026,0.553272060273756
46307,2021-09-03,62779,34372,0.547507924624476
46310,2021-09-03,13832,5283,0.38194042799306
46311,2021-09-03,21632,11173,0.516503328402367
46312,2021-09-03,28201,9158,0.32474025743768
46319,2021-09-03,17513,7668,0.43784617141552
46320,2021-09-03,13561,4887,0.360371654007817
46321,2021-09-03,22689,13806,0.608488694962317
46322,2021-09-03,22581,11582,0.51290908285727
46323,2021-09-03,22195,8435,0.38004054967335
46324,2021-09-03,21820,8285,0.379697525206233
46327,2021-09-03,11466,4015,0.350165707308564
46340,2021-09-03,742,461,0.621293800539084
46341,2021-09-03,10357,4294,0.414598822052718
46342,2021-09-03,30874,13916,0.450735246485716
46345,2021-09-03,170,86,0.505882352941176
46346,2021-09-03,1208,418,0.346026490066225
46347,2021-09-03,4833,1942,0.401820815228636
46348,2021-09-03,1031,415,0.402521823472357
46349,2021-09-03,3251,975,0.299907720701323
46350,2021-09-03,42763,19569,0.457615228117765
46356,2021-09-03,17720,7651,0.431772009029345
46360,2021-09-03,43678,20285,0.464421447868492
46365,2021-09-03,755,402,0.532450331125828
46366,2021-09-03,5610,1882,0.335472370766488
46368,2021-09-03,38661,17709,0.458058508574533
46371,2021-09-03,3246,1494,0.460258780036969
46373,2021-09-03,16083,9004,0.559845799912952
46374,2021-09-03,873,361,0.413516609392898
46375,2021-09-03,23598,12866,0.545215696245445
46376,2021-09-03,243,112,0.460905349794239
46377,2021-09-03,332,123,0.370481927710843
46379,2021-09-03,81,0,0
46381,2021-09-03,176,71,0.403409090909091
46382,2021-09-03,1713,869,0.507297139521308
46383,2021-09-03,42245,21274,0.503586223221683
46385,2021-09-03,39398,21639,0.549241078227321
46390,2021-09-03,3327,1225,0.368199579200481
46391,2021-09-03,9528,3936,0.413098236775819
46392,2021-09-03,7734,2728,0.352728213085079
46393,2021-09-03,296,131,0.442567567567568
46394,2021-09-03,12319,5323,0.432096761100739
46402,2021-09-03,6295,1507,0.239396346306593
46403,2021-09-03,13435,4419,0.328917007815408
46404,2021-09-03,17894,5094,0.284676427852912
46405,2021-09-03,10855,3965,0.365269461077844
46406,2021-09-03,9042,2532,0.280026542800265
46407,2021-09-03,10905,2949,0.270426409903714
46408,2021-09-03,15526,4849,0.312314826742239
46409,2021-09-03,7205,1987,0.275780707841777
46410,2021-09-03,37813,16881,0.446433766165076
46501,2021-09-03,3613,1176,0.325491281483532
46502,2021-09-03,58,0,0
46504,2021-09-03,3735,1000,0.267737617135208
46506,2021-09-03,9700,3387,0.349175257731959
46507,2021-09-03,9434,3449,0.36559253762985
46508,2021-09-03,113,52,0.460176991150443
46510,2021-09-03,3924,874,0.222731906218145
46511,2021-09-03,4308,2196,0.50974930362117
46514,2021-09-03,41616,17290,0.415465205690119
46516,2021-09-03,31329,12115,0.386702416291615
46517,2021-09-03,26468,8790,0.332099138582439
46524,2021-09-03,2124,403,0.189736346516008
46526,2021-09-03,33117,14296,0.431681613672736
46528,2021-09-03,27001,8777,0.325062034739454
46530,2021-09-03,31843,19581,0.614923217033571
46531,2021-09-03,1579,411,0.260291323622546
46532,2021-09-03,1531,607,0.396472893533638
46534,2021-09-03,11686,3735,0.319613212390895
46536,2021-09-03,3209,1263,0.393580554689935
46537,2021-09-03,425,167,0.392941176470588
46538,2021-09-03,4169,1656,0.397217558167426
46539,2021-09-03,2802,637,0.22733761598858
46540,2021-09-03,11881,2999,0.252419829980641
46542,2021-09-03,4142,1241,0.299613713182038
46543,2021-09-03,3553,536,0.1508584294962
46544,2021-09-03,31988,14096,0.440665249468551
46545,2021-09-03,24685,12611,0.510877050840592
46550,2021-09-03,12624,2665,0.211105830164766
46552,2021-09-03,6907,2970,0.429998552193427
46553,2021-09-03,3240,950,0.29320987654321
46554,2021-09-03,4878,1782,0.365313653136531
46555,2021-09-03,2406,1003,0.416874480465503
46556,2021-09-03,7301,6101,0.835638953568004
46561,2021-09-03,13615,6167,0.452956298200514
46562,2021-09-03,5010,1450,0.289421157684631
46563,2021-09-03,23664,9211,0.389241041244084
46565,2021-09-03,8642,910,0.105299699143717
46567,2021-09-03,9162,3499,0.381903514516481
46570,2021-09-03,833,301,0.361344537815126
46571,2021-09-03,5682,517,0.0909890883491728
46573,2021-09-03,3812,1187,0.311385099685205
46574,2021-09-03,9436,2907,0.308075455701569
46580,2021-09-03,22013,8592,0.390314813973561
46582,2021-09-03,13459,5458,0.405527899546772
46590,2021-09-03,4925,1800,0.365482233502538
46595,2021-09-03,133,0,0
46601,2021-09-03,5714,2482,0.434371718585929
46613,2021-09-03,11327,3634,0.320826344133486
46614,2021-09-03,31035,15166,0.488674077654261
46615,2021-09-03,13719,6718,0.489685837160143
46616,2021-09-03,5457,2790,0.511269928532161
46617,2021-09-03,9689,6701,0.69160904118072
46619,2021-09-03,21471,8646,0.402682688277211
46628,2021-09-03,26396,11560,0.437945143203516
46635,2021-09-03,6363,3612,0.567656765676568
46637,2021-09-03,16090,9261,0.575574891236793
46701,2021-09-03,8102,2692,0.332263638607751
46702,2021-09-03,2074,743,0.35824493731919
